row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,match,image_id,image_locality,image_title,image_dates,image_series,date_agrees,annotazioni
808,880,Italia,Ariano Irpino,Immacolata Concezione,11-12-1904,#,no,#,,,,,,,,Frate Anselmo: la colloca a Ariano e non indica la diocesi; la titola Immacolata Concezione e data l'incoronazione il giorno 11 dicembre 1904 per Breve Papale. ERR - Bonci: la colloca a Ariano nella diocesi di Ferrara. Nessun riferimento in internet.
809,923,Italia,Sorrento,Immacolata Concezione,11-12-1904,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 11 dicembre 1904 con Breve Papale. Nessun riferimento in internet.
810,1090,Italia,Messina,Immacolata Concezione,11-12-1904,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 11 dicembre 1904 con Breve Papale. Nessun riferimento in internet.
811,833,Francia,Parigi,Nostra Signora degli Infermi,11-12-1904,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
812,907,Italia,Frattamaggiore,Immacolata Concezione,11-12-1904,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
813,976,Italia,Roma,Immacolata Concezione,22-1-1905,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 22 gennaio 1905 con Brve Papale. Nessun riferimento in internet.
814,1125,Malta,Cospicua,Immacolata Concezione di Cospicua,25-1-1905,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
815,1226,Ucraina,Leopoli,Santa Maria della Consolazione,28-4-1905,Capitolo,sì,1,,,,,,,,Frate Anselmo: la colloca a Leopoli nella Polonia e data l'incoronazione 15 febbraio 1905
816,963,Italia,Albano Laziale,Santa Maria della Rotonda,14-5-1905,Capitolo,sì,3,place+title,santa-maria-della-rotonda-d-albano-albano,Albano,Santa Maria della Rotonda d'Albano,1729,LIT,no,ERR - Frate Anselmo: data l'incoronazione 22 gennaio 1905.
817,873,Italia,Praia a Mare,Madonna della Grotta,14-5-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a Praia d'Ajetta.
818,1164,Spagna,Saragozza,Nostra Signora del Pilar,20-5-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 22 gennaio 1905.
819,978,Italia,Roma,Immacolata Concezione,1-6-1905,Capitolo,sì,1,,,,,,,,
820,998,Italia,"Genova, quartiere di Oregina",Madonna di Loreto,1-6-1905,Capitolo,sì,1,place+title+year,madonna-di-loreto-oregina-genoa-oregina,Genoa (Oregina),"Madonna di Loreto, Oregina",1905-06-01,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
821,804,Belgio,Peruwelz,Nostra Signora del Buon Soccorso,3-7-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
822,1061,Italia,Novi Ligure,Madonna Lagrimosa,5-8-1905,Capitolo,sì,1,place+title+year,santa-maria-lagrimosa-novi-ligure,Novi Ligure,Santa Maria Lagrimosa,1905,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
823,983,Italia,Segni,Madonna Addolorata,13-8-1905,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 13 agosto 1905. Nessun riferimento in internet.
824,877,Italia,Seminara,Madonna dei Poveri,15-8-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
825,819,Francia,Myans,Nostra Signora di Myans,17-8-1905,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
826,1071,Italia,Chieri,Santa Maria delle Grazie,3-9-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con quello dell'incoronazione.
827,1211,Spagna,Teror,Vergine del Pino,7-9-1905,Capitolo,sì,1,place+title+year,nuestra-senora-del-pino-teror-gran-canaria,Teror (Gran Canaria),Nuestra Señora del Pino,1905-09-07,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data dell'incoronazione e la colloca a Teso.
828,917,Italia,"Palma Campania, frazione di Vico",Madonna delle Grazie,10-9-1905,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 10 settembre 1905. Nessun riferimento in internet.
829,967,Italia,Gallicano nel Lazio,Madonna delle Grazie,10-9-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
830,989,Italia,Vetralla,Immacolata Concezione,10-9-1905,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
831,896,Italia,Bellona,Maria Santissima di Gerusalemme,17-4-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: riporta due incoronazioni per questa Madonna; la prima datata 17 aprile 1905 e la seconda 10 dicembre 1905. Nell'elenco per località riporta due date: 17 aprile 1905 e 10 dicembre 1905.
832,1206,Spagna,Frengenal de La Sierra,Nostra Signora dei Rimedi,27-4-1906,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
833,894,Italia,San Lorenzo Maggiore,Madonna della Strada,2-6-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
834,935,Italia,Scafati,Madonna delle Vergini,21-7-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
835,1181,Spagna,Siguenza,Vergine della Mayor,17-8-1906,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
836,1069,Italia,Orta San Giulio,Madonna delle Grazie,2-9-1906,Capitolo,sì,1,place+title+year,madonna-delle-grazie-orta-san-giulio,Orta San Giulio,Madonna delle Grazie,1906-09-02,LIT,yes,"ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca ad Orta Novarese, attuale Orta San Giulio."
837,863,Italia,Spoltore,Madonna del Popolo,2-9-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
838,1187,Spagna,Montblanch,Vergine della Serra,9-9-1906,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
839,1115,Italia,Lendinara,Madonna del Pilastrello,19-9-1906,Capitolo,sì,1,place+title+year,madonna-del-pilastrello-lendinara,Lendinara,Madonna del Pilastrello,1906,AAS,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la titola: Santa Maria di Loreto.
840,934,Italia,San Valentino Torio,Madonna della Consolazione,1-10-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
841,985,Italia,Montefiascone,Madonna delle Grazie,#-#-1906,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
842,1034,Italia,"Curtatone, frazione di Grazie",Madonna delle Grazie,17-2-1907,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 17 febbraio 1907. ERR - Frate Anselmo: la colloca a Mantova. Nessun riferimento in internet.
843,991,Italia,Viterbo,Madonna della Quercia,21-5-1907,#,no,#,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 12 maggio 1907.
844,861,Italia,Castellammare Adriatico,Madonna dei Sette Dolori,3-6-1907,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
845,795,Belgio,Leuven,Nostra Signora della Febbre,19-6-1907,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
846,1160,Spagna,Malaga,Maria Ausiliatrice,30-6-1907,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
847,899,Italia,Formicola,Madonna del Castello,4-8-1907,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
848,1086,Italia,Sciacca,Madonna del Soccorso,15-8-1907,Capitolo,sì,1,place+title+year,maria-santissima-del-soccorso-sciacca-thermae-se,Sciacca (Thermae Selinuntinae),Maria Santissima del Soccorso,1907-08-15,AAS,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
849,1148,Slovenia,"Radovljica, villaggio di Brezje",Santa Maria Aiuto dei Cristiani,1-9-1907,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
850,1175,Spagna,Caudete,Nostra Signora della Grazia,7-9-1907,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
851,956,Italia,Monte San Giovanni Campano,Madonna del Suffragio,13-9-1907,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
852,1016,Italia,Clusone,Madonna Addolorata,22-9-1907,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
853,786,Filippine,Quezon City,Nostra Signora di La Naval de Manila,5-10-1907,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
854,1184,Spagna,Canet de Mar,Nostra Signora della Misericordia,10-11-1907,B.P.,sì,1,place+title+year,nuestra-senora-de-la-misericordia-canet-de-mar,Canet de Mar,Nuestra Señora de la Misericordia,1907,AAS,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
855,824,Francia,Mièges,Beata Vergine di Miège,16-2-1908,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 16 febbraio 1908. Nessun riferimento in internet.
856,1132,Polonia,Cracovia,Santa Maria Dolorosa,8-3-1908,Capitolo,sì,1,,,,,,,,Frate Anselmo: data l'incoronazione 8 marzo 1908 e la colloca nells chiesa dei PP. Conventuali. Nessun riferimento in internet.
857,828,Francia,Rennes,Nostra Signora della Buona Novella,25-3-1908,Capitolo,sì,1,place+year,notre-dame-des-miracles-et-vertus-rennes,Rennes,Notre-Dame des Miracles et Vertus,1908,AAS,yes,ERR - Frate Anselmo: non la cita.
858,829,Francia,Rennes,Nostra Signora dei Miracoli e delle Virtù,25-3-1908,Capitolo,sì,1,place+title+year,notre-dame-des-miracles-et-vertus-rennes,Rennes,Notre-Dame des Miracles et Vertus,1908,AAS,yes,ERR - Frate Anselmo: non la cita.
859,887,Italia,Quindici,Madonna delle Grazie,5-4-1908,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 5 aprile 1908. Nessun riferimento in internet.
860,886,Italia,Mugnano del Cardinale,Madonna delle Grazie,5-4-1908,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 5 aprile 1908. Nessun riferimento in internet.
861,825,Francia,Cuiseaux,Nostra Signora del Noce,22-4-1908,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
862,799,Belgio,Lebbeke,Nostra Signora della Natività,26-4-1908,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
863,750,Messico,Guanajuato,Nostra Signora di Guanajuato,31-5-1908,Capitolo,sì,1,place+title,nuestra-senora-de-guanajuato-santa-fe-de-guanaju,Santa Fe de Guanajuato,Nuestra Señora de Guanajuato,,AAS,,ERR - Frate Anselmo: non la cita.
864,936,Italia,Scafati,Madonna dei Bagni,5-7-1908,Capitolo,sì,1,,,,,,,,Frate Anselmo: la colloca a Angri. ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
865,823,Francia,Jouhe,Nostra Signora del Mont Roland,30-8-1908,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 10 novembre 1907 e la colloca a Jouhe.
866,791,Austria,Mariazell,Magna Mater Austriae,8-9-1908,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 10 novembre 1907 è la colloca nel Santuario presso dell'Abbazia di S. Maberto.
867,898,Italia,Casal di Principe,Madonna Preziosa,8-9-1908,Capitolo,sì,1,place+title+year,santa-maria-preziosa-casal-di-principe,Casal di Principe,Santa Maria Preziosa,1908-09-08; 1958,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
868,1168,Spagna,Ponferrada,Nostra Signora de la Encina,8-9-1908,B.P.,sì,1,place+title+year,nuestra-senora-de-la-encina-virgen-de-la-encina,Ponferrada (region « El Bierzo »),"Nuestra Señora De La Encina, Virgen De La Encina",1908-09-08,AAS+LIT,yes,ERR - Frate Anselmo: data l'incoronazione 18 luglio 1908.
869,792,Austria,Matrei am Brenner,Santa Maria Waldrast,8-9-1908,Capitolo,sì,1,,,,,,,,"ERR - Frate Anselmo: la colloca a Valdrast, la titola Santa Maria Valdrastana e data l'incoronazione 26 aprile 1908."
870,850,Germania,Mariental,Santa Maria Addolorata,13-9-1908,#,no,#,,,,,,,,"Frate Anselmo: nell'elenco per date la titola: Santa Maria Perdolentis cum puero Iesu, mentre nell'elenco per località la titola S.M. Addolorata. Data l'incoronazione 13 settembre 1908. ERR - Frate Anselmo: la colloca nel regno di Prussia."
871,1020,Italia,"Sant'Omobono Terme, frazione di Cepino",Madonna della Cornabusa,4-10-1908,Capitolo,sì,1,,,,,,,,"ERR - Frate Anselmo: data l'incoronazione 29 marzo 1901 e la colloca a Bergamo, a Valle Imagna."
872,846,Francia,Vion,Nostra Signora della Quercia,6-10-1908,Capitolo,sì,1,place+title+year,notre-dame-du-chene-vion,Vion,Notre Dame Du Chêne,1908-10-06,LIT,yes,"ERR - Frate Anselmo: la colloca a Sablé e nell'elenco per date data data l'incoronazione 28 maggio 1928 (è un refuso di stampa), mentre nell'elenco per località riporta 28 maggio 1908. Nessun riferimento in internet."
873,925,Italia,"Amalfi, frazione di Pastena",Madonna del Carmine,11-10-1908,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 11 ottobre 1908. Nessun riferimento in internet.
874,1163,Spagna,Villanueva de Sigena,Vergine del Coro,8-11-1908,B.P.,sì,1,,,,,,,,"ERR - Frate Anselmo: la colloca a Sigena e nell'elenco per date data riporta 28 maggio 1928 (è un refuso di stampa), mentre nell'elenco per località riporta 28 maggio 1908."
875,895,Italia,Sant'Agata dei Goti,Madonna del Carmine,22-11-1908,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 22 novembre 1908. Nessun riferimento in internet.
876,757,Messico,Oaxaca de Juarez,Nostra Signora de Soledad,18-1-1909,Capitolo,sì,1,place+title+year,nuestra-senora-de-la-soledad-antequera-oaxaca,Antequera (Oaxaca),Nuestra Señora de la Soledad,1909-01-18,AAS,yes,"ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione, la colloca a Antequera e la titola: Santa Maria Addolorata ""de la Soledad""."
877,997,Italia,"Genova, quartiere di Albaro",Immacolata Concezione,24-1-1909,Capitolo,sì,1,place+year,santa-maria-dell-orto-genoa-cremeno,Genoa (Cremeno),Santa Maria dell’Orto,1909-08-22,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
878,1157,Spagna,Andùjar,Nostra Signora della Testa,23-4-1909,Capitolo,sì,1,place+title+year,virgen-de-la-cabeza-andujar,Andújar,Virgen De La Cabeza,1909-04-23; 1960,AAS+LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
879,1084,Italia,Sassari,Madonna delle Grazie,9-5-1909,Capitolo,sì,1,place+title+year,madonna-delle-grazie-sassari,Sassari,Madonna delle Grazie,1909-05-09,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
880,820,Francia,Gray,Nostra Signora di Gray,16-5-1909,Capitolo,sì,1,place+title+year,notre-dame-de-gray-gray,Gray,Notre-Dame de Gray,1909,AAS,yes,ERR - Frate Anselmo: non la cita.
881,946,Italia,Guastalla,Madonna della Porta,22-5-1909,Capitolo,sì,1,place+title,della-porta-guastalla,Guastalla,della Porta,,AAS,,"ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e nell'elenco per date data mette 14 febbraio 1908 (è un refuso di stampa), mentre nell'elenco per località riporta 14 luglio 1909 ."
882,1113,Italia,Padova,Madonna Costantinopolitana,23-5-1909,B.P.,sì,1,place+title+year,madonna-costantinopolitana-padua-patavium,Padua (Patavium),Madonna Costantinopolitana,1909-05-23,AAS,yes,ERR - Frate Anselmo: non la cita.
883,929,Italia,"Cava de' Tirreni, frazione di Santa Maria del Rovo",Madonna del Rovo,9-6-1909,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Passiano.
884,848,Francia,Hyères,Nostra Signora della Consolazione,21-6-1909,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 13 dicembre 1908
885,760,Messico,Tlaxcala,Nostra Signora di Ocotlan,31-7-1909,Capitolo,sì,1,,,,,,,,"ERR - Frate Anselmo: data l'incoronazione: 11 novembre 1906 e la titola: Santa Maria de Ocotlan, sulla cima di un monte vicino."
886,859,Italia,Arielli,Madonna delle Grazie,8-8-1909,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
887,996,Italia,"Genova, frazione di Cremeno",Madonna dell'Orto,22-8-1909,Capitolo,sì,1,place+title+year,santa-maria-dell-orto-genoa-cremeno,Genoa (Cremeno),Santa Maria dell’Orto,1909-08-22,LIT,yes,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Cremeno.
888,808,Belgio,Foy-Notre-Dame,Nostra Signora di Foy,8-9-1909,Capitolo,sì,1,,,,,,,,"ERR - Frate Anselmo: la colloca a Foy, data l'incoronazione 6 giugno 1909. Nessun riferimento in internet."
889,1137,Polonia,Tuliglowy,Nostra Signora dell'Immacolata Concezione,8-9-1909,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: data l'incoronazione 22 novembre 1908.
890,749,Messico,Celaya,Nostra Signora della Immacolata Concezione,12-10-1909,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: non la cita.
891,932,Italia,Nocera Inferiore,Madonna Addolorata,12-12-1909,#,no,#,,,,,,,,Frate Anselmo: data l'incoronazione 12 dicembre 1909. ERR - Frate Anselmo: la colloca a Nocera dei Pagani. Nessun riferimento in internet.
892,811,Francia,Bollezeele,Nostra Signora della Visitazione,16-5-1910,Capitolo,sì,1,,,,,,,,ERR - Frate Anselmo: la colloca a Bollezcele e scambia la data del decreto con la data di incoronazione.
