row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,taken,why_not,image_id,image_locality,image_title,image_dates,other_sources,date_agrees,rome_alignment,annotazioni
76,119,Italia,Roma,Madonna di Loreto dei Fornari,7-9-1660,Capitolo,sì,1,yes,,santa-maria-di-loreto-a-colonna-trajana-rome-san,"Rome, Santa Maria di Loreto (Colonna Traiana)",Santa Maria di Loreto a Colonna Trajana,1660-09-07,Bombelli; Briccolani,yes,AUTO,"ERR - Bombelli: nella descrizione riporta l'anno 1760, nell'immagine 1660."
77,86,Italia,Roma,Madonna della Misericordia,6-11-1661,Capitolo,sì,1,yes,,santa-maria-in-s-giovanni-decollato-rome-san-gio,"Rome, San Giovanni Decollato",Santa Maria in S. Giovanni decollato,1661-11-06,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
78,117,Italia,Roma,Madonna dell'Orazione,6-11-1661,Capitolo,sì,1,yes,,santa-maria-dell-orazione-nella-chiesa-della-mor,"Rome, Santa Maria dell'Orazione e Morte",Santa Maria dell'Orazione nella Chiesa della Morte a strada Giulia,1661-11-06,Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
79,185,Italia,"Garessio, frazione di Valsorda",Madonna delle Grazie,29-5-1662,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita. ERR - Frate Anselmo: data l'incoronazione 23 gennaio 1662.
80,51,Italia,Roma,Santa Maria Nuova,12-9-1662,Capitolo,sì,1,yes,,santa-maria-in-s-francesca-romana-in-campo-vacci,"Rome, Santa Francesca Romana",Santa Maria in S. Francesca Romana in Campo Vaccino,1662-09-12,Briccolani,yes,AUTO,
81,44,Italia,Roma,Madonna del Carmine,7-10-1662,Capitolo,sì,1,yes,,santa-maria-in-s-grisogono-in-trastevere-rome-sa,"Rome, San Crisogono",Santa Maria in S. Grisogono in Trastevere,1662-10-07,Bombelli; Briccolani,yes,AUTO,"Bombelli: Mario Maffei Decano, e Bernardino Casali fecero la consegna delle corone al P. Emilio Boino, priore del convento."
82,83,Italia,Roma,Madonna di Scossacavalli,19-3-1664,Capitolo,sì,1,yes,,santa-maria-in-s-giacomo-scosciacavalli-rome-san,"Rome, San Giacomo Scossacavalli",Santa Maria in S. Giacomo Scosciacavalli,1664-03-19,Bombelli; Briccolani,yes,AUTO,
83,85,Italia,Roma,Madonna della Lampada,19-3-1664,Capitolo,sì,1,yes,,santa-maria-in-s-giovanni-calabita-all-isola-rom,"Rome, San Giovanni Calibita",Santa Maria in S. Giovanni Calabita all'Isola,1664-03-19,Bombelli; Briccolani,yes,AUTO,ERR - Frate Anselmo: data l'incoronazione 24 gennaio 1664.
84,68,Italia,Roma,Madonna delle Grazie,17-5-1665,Capitolo,sì,1,yes,,santa-maria-in-s-celso-in-banchi-rome-santi-cels,"Rome, Santi Celso e Giuliano",Santa Maria in S. Celso in Banchi,1665-05-17,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
85,150,Italia,Roma,Madonna del Sole,18-5-1665,Capitolo,sì,1,yes,,santa-maria-del-sole-incontro-alla-bocca-della-v,"Rome, Santa Maria del Sole",Santa Maria del Sole incontro alla Bocca della Verità,1665-05-18; 1669-05-18,Bombelli; Briccolani,yes,AUTO,"Bombelli: corona alla Madonna e al Bambino. ERR - Bombelli: data l'incoronazione il 18 maggio 1669 nel testo, mentre la data nell'immagine iniziale è 1665. Frate Anselmo: la colloca incontro la Bocca della Verità."
86,106,Italia,Roma,Madonna del Suffragio,25-1-1666,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-del-suffraggio-rome-san,"Rome, Santa Maria del Suffragio",Santa Maria nella Chiesa del Suffraggio,1666-01-25,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
87,99,Italia,Roma,Madonna del Gonfalone,30-4-1666,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-di-s-lucia-del-confalon,"Rome, Santa Lucia del Gonfalone",Santa Maria nella Chiesa di S. Lucia del Confalone,1666-04-30,Bombelli; Briccolani,yes,PICK,Bombelli: corona alla Madonna e al Bambino.
88,54,Italia,Roma,Madonna del Popolo,6-9-1667,Capitolo,sì,1,yes,,santa-maria-del-popolo-rome-santa-maria-del-popo,"Rome, Santa Maria del Popolo",Santa Maria del Popolo,1634-07-29,Bombelli; Briccolani,yes,PICK,
89,81,Italia,Roma,Madonna del Rimedio,7-9-1667,Capitolo,sì,1,yes,,santa-maria-in-s-dionigi-alle-quattro-fontane-ro,"Rome, San Dionigi alle Quattro Fontane",Santa Maria in S. Dionigi alle quattro Fontane,1667-09-07,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
90,100,Italia,Roma,Madonna degli Angeli,21-11-1667,Capitolo,sì,1,yes,,santa-maria-in-s-lucia-della-tinta-rome-santa-lu,"Rome, Santa Lucia della Tinta",Santa Maria in S. Lucia della Tinta,1667-11-21,Bombelli; Briccolani,yes,PICK,Bombelli: non fornisce la data di incoronazione. ERR - Frate Anselmo: data l'incoronazione 23 maggio 1667.
91,103,Italia,Roma,Madonna dei Miracoli,#-#-1667,Capitolo,sì,1,yes,,santa-maria-de-miracoli-sulla-piazza-del-popolo,"Rome, Santa Maria dei Miracoli",Santa Maria de' Miracoli sulla Piazza del Popolo,1646-01-11,Briccolani,yes,PICK,
92,91,Italia,Roma,Madonna del Rosario,6-7-1668,Capitolo,sì,1,yes,,santa-maria-del-rosario-nella-chiesa-di-s-michel,"Rome, San Michele a Ripa",Santa Maria del Rosario nella Chiesa di S. Michele a Ripa,1668-07-06,Bombelli; Briccolani,yes,AUTO,
93,129,Italia,Roma,Madonna della Salute,5-11-1668,Capitolo,sì,1,yes,,santa-maria-della-salute-nella-chiesa-della-mada,"Rome, Santa Maria Maddalena",Santa Maria della Salute nella Chiesa della Madalena,1668-11-05; 1868-08-30,Bombelli; Briccolani,yes,AUTO,ERR - Frate Anselmo: data l'incoronazione 6 luglio 1668.
94,67,Italia,Roma,Santa Maria del Presepe,#-#-1669,Capitolo,no,1,no,not verified by them (data verificata: no),,,,,,,,Bombelli: non la cita. Briccolani: non la cita. ERR - Frate Anselmo: data l'incoronazione 26 gennaio 1669.
95,113,Italia,Roma,Madonna della Quercia,6-9-1670,Capitolo,sì,1,yes,,santa-maria-della-quercia-rome-santa-maria-della,"Rome, Santa Maria della Quercia",Santa Maria della Quercia,1670-09-06,Bombelli; Briccolani,yes,AUTO,
96,78,Italia,Roma,Madonna delle Grazie,31-1-1671,Capitolo,sì,1,yes,,santa-maria-in-s-biagio-della-pagnotta-rome-san,"Rome, San Biagio della Pagnotta",Santa Maria in S. Biagio della Pagnotta,1671-01-31,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
97,56,Italia,Roma,Madonna in Cosmedin,23-11-1672,Capitolo,sì,1,yes,,santa-maria-in-cosmedin-detta-la-bocca-della-ver,"Rome, Santa Maria in Cosmedin",Santa Maria in Cosmedin detta la Bocca della Verità,1672-11-23; 1920-06-20,Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
98,30,Italia,Modena,Santa Maria Ausiliatrice del Popolo Modenese,4-4-1673,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita.
99,149,Italia,Roma,Madonna della Clemenza,15-4-1673,Capitolo,sì,1,yes,,santa-maria-nella-cappella-di-s-aniceto-del-pala,"Rome, Palazzo Altemps, chapel of Sant'Aniceto",Santa Maria nella Cappella di S. Aniceto del Palazzo Altemps,1673-04-12,Balzamo; Bombelli; Briccolani,yes,AUTO,"ERR - Bombelli: riporta come anno incoronazione l'anno 2673, mentre nell'immagine è stampato 1673. ERR - Frate Anselmo: data la coronazione 15 aprile 1674."
100,32,Italia,Reggio Emilia,Santa Maria della Ghiara (Ghiaia),13-5-1674,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita.
101,134,Italia,Roma,Madonna delle monache di Sant'Ambrogio,15-11-1674,Capitolo,sì,1,yes,,santa-maria-in-s-ambrogio-della-massima-a-piazza,"Rome, Sant'Ambrogio della Massima",Santa Maria in S. Ambrogio della Massima a Piazza Mattei,1674-11-15,Bombelli; Briccolani,yes,AUTO,
102,96,Italia,Roma,Madonna di San Gioacchino,7-2-1675,Capitolo,sì,1,yes,,santa-maria-in-s-salvatore-delle-cupelle-rome-sa,"Rome, San Salvatore alle Coppelle",Santa Maria in S. Salvatore delle Cupelle,1675-02-07,Bombelli; Briccolani,yes,AUTO,
103,73,Italia,Roma,Madonna alle cappellette,3-3-1676,Capitolo,sì,1,yes,,santa-maria-nelle-stanze-di-s-ignazio-al-gesu-ro,"Rome, Chiesa del Gesù (Stanze di Sant'Ignazio)",Santa Maria nelle Stanze di S. Ignazio al Gesù,1676-03-03,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
104,121,Italia,Roma,Madonna di Santa Maria in Monterone,6-5-1676,Capitolo,sì,1,yes,,santa-maria-in-monterone-rome-santa-maria-in-mon,"Rome, Santa Maria in Monterone",Santa Maria in Monterone,1676-05-06,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
105,131,Italia,Roma,Santa Maria Portae Paradisi,29-7-1676,Capitolo,sì,1,yes,,santa-maria-porta-paradisi-in-s-giacomo-degli-in,"Rome, Santa Maria Porta Paradisi",Santa Maria Porta Paradisi in S. Giacomo degli Incurabili,1676-07-29,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino. Frate Anselmo: la colloca in San Giacomo degli Incurabili.
106,82,Italia,Roma,Madonna della Pietà,6-2-1677,Capitolo,sì,1,yes,,santa-maria-della-pieta-nell-oratorio-del-p-cara,"Rome, Oratorio del Caravita",Santa Maria della Pietà nell'Oratorio del P. Caravita,1677-02-06,Briccolani,yes,PICK,Bombelli: corona alla Madonna e al Bambino.
107,126,Italia,Roma,Madonna con il Bambino,29-5-1677,Capitolo,sì,1,yes,,s-maria-in-trevi-detta-li-crociferi-rome-santa-m,"Rome, Santa Maria in Trivio (Crociferi)",S. Maria in Trevi detta li Crociferi,1677-05-29,Bombelli; Briccolani,yes,AUTO,
108,133,Italia,Roma,Madonna delle Grazie,1-12-1677,Capitolo,sì,1,yes,,santa-maria-in-s-adriano-in-campo-vaccino-rome-s,"Rome, Sant'Adriano al Foro",Santa Maria in S. Adriano in Campo Vaccino,1677-12-01,Bombelli; Briccolani,yes,PICK,Bombelli: corona alla Madonna e al Bambino.
109,48,Italia,Roma,Madonna del Rifugio,28-7-1678,Capitolo,sì,1,yes,,santa-maria-delle-grazie-in-s-lorenzo-in-lucina,"Rome, San Lorenzo in Lucina (Madonna delle Grazie)",Santa Maria delle Grazie in S. Lorenzo in Lucina,1678-07-28,Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino. ERR - Frate Anselmo: la titola anche Madonna delle Grazie.
110,65,Italia,Roma,Madonna della Purità,7-12-1678,Capitolo,sì,1,yes,,santa-maria-della-purita-in-s-andrea-della-valle,"Rome, Sant'Andrea della Valle",Santa Maria della Purità in S. Andrea della Valle,1678-12-07,Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
111,71,Italia,Roma,Madonna delle Grazie,13-3-1679,Capitolo,sì,1,yes,,santa-maria-in-s-vincenzo-ed-anastasio-a-trevi-r,"Rome, Santi Vincenzo e Anastasio a Trevi","Santa Maria in S. Vincenzo, ed Anastasio a Trevi",1679-03-13,Bombelli; Briccolani,yes,PICK,ERR - Bombelli: data l'incoronazione 13 marzo 1679. ERR - Frate Anselmo: data l'incoronazione 13 marzo 1679. La data del decreto è posteriore a quella dell'incoronazione.
112,148,Italia,Roma,Madonna delle Gioie,8-7-1679,Capitolo,sì,1,yes,,santa-maria-nell-oratorio-vicino-alla-scala-sant,"Rome, Scala Santa",Santa Maria nell'Oratorio vicino alla Scala Santa,1679-07-08,Balzamo; Bombelli; Briccolani,yes,PICK,Frate Anselmo: la titola Santa Maria.
113,205,Italia,Montepulciano,Madonna di San Biagio,12-10-1681,Capitolo,sì,1,yes,,santa-maria-in-s-biagio-di-montepulciano-montepu,"Montepulciano, San Biagio",Santa Maria in S. Biagio di Montepulciano,1681-10-12,Balzamo; Briccolani,yes,,ERR - Frate Anselmo: scambia la data di incoronazione con quella del decreto.
114,207,Italia,Siena,Madonna di Provenzano,1-11-1681,Capitolo,sì,1,yes,,santa-maria-di-provenzano-siena-provenzano,Siena (Provenzano),Santa Maria di Provenzano,1681-11-01,Briccolani,yes,,
115,152,Italia,Velletri,Madonna delle Grazie,2-5-1682,Capitolo,sì,1,yes,,santa-maria-delle-grazie-di-velletri-velletri,Velletri,Santa Maria delle Grazie di Velletri,1682-05-02,Briccolani,yes,,
116,172,Italia,Ripatransone,Madonna di San Giovanni,10-5-1682,Capitolo,sì,1,yes,,s-maria-di-ripatransone-ripatransone,Ripatransone,S. Maria di Ripatransone,1682-05-10,Briccolani,yes,,ERR - Frate Anselmo: la colloca in San Giovanni.
117,175,Italia,Camerino,Santa Maria in Via,14-6-1682,Capitolo,sì,1,yes,,santa-maria-in-via-camerino,Camerino,Santa Maria in Via,1682-06-14,,,,ERR - Frate Anselmo: data l'incoronazione 14 giugno 1684.
118,39,Italia,Genazzano,Madonna del Buon Consiglio,17-11-1682,Capitolo,sì,1,yes,,santa-maria-del-buonconsiglio-di-genazano-genazz,Genazzano,Santa Maria del Buonconsiglio di Genazano,1682-11-17; 1867-04-30,Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 15 novembre 1682.
119,173,Italia,Fermo,Santa Maria a Mare,22-10-1683,Capitolo,sì,1,yes,,santa-maria-al-mare-fermo-diocese,Fermo (diocese),Santa Maria al Mare,1683-10-22,Briccolani,yes,,
120,158,Italia,Genova,Santa Maria della Pietà,28-11-1683,Capitolo,sì,1,yes,,santa-maria-del-soccorso-di-genova-genoa-genova,Genoa (Genova),Santa Maria del Soccorso di Genova,1683-11-28,Briccolani,yes,,
121,155,Italia,Vallerano,Santa Maria dei Ruscelli,29-1-1684,Capitolo,sì,1,yes,,santa-maria-de-ruscelli-vallerano,Vallerano,Santa Maria de Ruscelli,1684-01-29,Briccolani,yes,,
122,46,Italia,Roma,Santa Maria del Transito o del Riposo,10-8-1684,Capitolo,sì,1,yes,,santa-maria-del-transito-in-s-giovanni-laterano,"Rome, San Giovanni in Laterano",Santa Maria del Transito in S. Giovanni Laterano,1684-08-10,Bombelli; Briccolani,yes,AUTO,ERR - Frate Anselmo: data l'incoronazione 15 agosto 1684.
123,211,Italia,"Panicale, frazione di Tavernelle",Santa Maria Assunta,30-1-1685,Capitolo,sì,1,yes,,santa-maria-di-mongiovino-di-citta-della-pieve-m,"Mongiovino (Panicale), diocese of Città della Pieve",Santa Maria di Mongiovino di Città della Pieve,1685-01-30,Briccolani,yes,,ERR - Frate Anselmo: la colloca nella località Mongiovine.
124,137,Italia,Roma,Madonna della Misericordia,28-11-1686,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-delle-monache-dello-spi,"Rome, Santo Spirito (nuns)",Santa Maria nella Chiesa delle Monache dello Spirito Santo,1686-11-28,Bombelli; Briccolani,yes,PICK,
125,192,Italia,Cortona,Madonna dell'Ellera,8-2-1687,Capitolo,sì,1,yes,,santa-maria-in-santa-maria-nuova-cortona,Cortona,Santa Maria in Santa Maria Nuova,1687-02-08,Briccolani,yes,,ERR - Su internet la data di incoronazione è 30 maggio 1687.
126,143,Italia,Roma,Madonna Antica,17-6-1687,Capitolo,sì,1,yes,,santa-maria-nel-monastero-di-tor-de-specchi-rome,"Rome, Tor de' Specchi (monastery)",Santa Maria nel Monastero di Tor de' Specchi,1687-06-17,Bombelli; Briccolani,yes,PICK,Bombelli: corona alla Madonna e al Bambino.
127,200,Italia,Lucca,Santa Maria del Soccorso,7-9-1687,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita. Frate Anselmo: la cita. Nessun riferimento in internet.
128,29,Italia,Forlì,Santa Maria delle ferita o del fuoco,12-10-1687,Capitolo,sì,1,yes,,santa-maria-nella-cattedrale-di-forli-forli,Forlì,Santa Maria nella Cattedrale di Forlì,1687-10-12,Briccolani,±1,,"Frate Anselmo riporta una seconda data nell'appendice, che è quella riportata ora, priam c'era, mentre prima era 5 febbraio 1686. La colloca nella chieaa della Madonna del Fuoco"
129,182,Italia,Urbino,Santa Maria della Misericordia,16-10-1687,Capitolo,sì,1,yes,,santa-maria-nella-metropolitana-di-urbino-urbino,Urbino,Santa Maria nella Metropolitana di Urbino,1687-10-16,Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 11 febbraio 1687.
130,181,Italia,Pesaro,Santa Maria delle Grazie,19-10-1687,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-di-s-marco-de-serviti-d,Pesaro,Santa Maria nella Chiesa di S. Marco de' Serviti di Pesaro,1687-10-19,Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 9 febbraio 1687.
131,142,Italia,Roma,Santa Maria della Clausura,12-9-1688,Capitolo,sì,1,yes,,santa-maria-nel-monastero-delle-monache-di-campo,"Rome, Santa Maria in Campo Marzio (monastery)",Santa Maria nel Monastero delle Monache di Campo Marzo,1688-09-12,Bombelli; Briccolani,yes,AUTO,Bombelli: data incoronazione non precisata.
132,40,Italia,Grottaferrata,Madonna di Grottaferrata,16-11-1688,Capitolo,sì,1,yes,,santa-maria-di-grotta-ferrata-grottaferrata,Grottaferrata,Santa Maria di Grotta Ferrata,1688-11-16,Briccolani,yes,,
133,201,Italia,Lucca,Santa Maria del Sasso,30-4-1690,Capitolo,sì,1,yes,,santa-maria-del-sasso-nella-chiesa-degli-agostin,Lucca,Santa Maria del Sasso nella Chiesa degli Agostiniani di Lucca,1690-04-30,Briccolani; Zander/Magister,yes,,ERR - Briccolani: data l'incoronazione anno 1689. ERR - Frate Anselmo: data la coronazione 30 aprile 1690.
134,199,Italia,Livorno,Madonna di Montenero,4-5-1690,Capitolo,sì,1,yes,,santa-maria-di-monte-nero-montenero-livorno,Montenero (Livorno),Santa Maria di Monte Nero,1690-05-04,Briccolani,yes,,
135,167,Italia,Tirano in Valtellina,Madonna di Tirano,29-9-1690,Capitolo,sì,1,yes,,madonna-di-tirano-tirano-valtellina,Tirano (Valtellina),Madonna di Tirano,1690-09-29,AAS; ACSP; Briccolani,yes,,
136,166,Italia,Milano,Santa Maria Assunta,17-2-1691,Capitolo,sì,1,yes,,santa-maria-assunta-nella-chiesa-di-santa-maria,Milan (Milano),Santa Maria Assunta nella Chiesa di Santa Maria,1691-02-17,Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 19 febbraio 1691.
137,34,Italia,Rimini,Santa Maria della Colonnella,19-2-1693,Capitolo,sì,1,yes,,santa-maria-della-colonella-nella-chiesa-de-pp-d,Rimini,Santa Maria della Colonella nella Chiesa de PP. del Terz'Ordine di S. Francesco,1693-02-19,Briccolani,yes,,
138,92,Italia,Roma,Madonna delle Scuole Pie di San Pantaleo,25-3-1694,Capitolo,sì,1,yes,,ss-ma-madonna-e-suo-bambino-di-s-pantaleo-in-rom,"Rome, San Pantaleo",SS.ma Madonna e suo Bambino di S. Pantaleo in Roma,1694-03-25,ACSP; Bombelli; Briccolani,yes,AUTO,"Bombelli: corona consegnata a Gianfrancesco, Generale dell'Ordne di San Pietro Calasanzio, che probabilmente la incoronò."
139,35,Italia,Frosinone,Madonna della Neve,31-5-1694,Capitolo,sì,1,yes,,santa-maria-della-neve-di-frosinone-frosinone,Frosinone,Santa Maria della Neve di Frosinone,1694-05-31,Briccolani,yes,,ERR - Frate Anselmo: riporta come data di incoronazione la data del decreto.
140,90,Italia,Roma,Madonna dell'Addolorata,17-4-1695,Capitolo,sì,1,yes,,santa-maria-de-sette-dolori-in-san-marcello-rome,"Rome, San Marcello al Corso",Santa Maria de' Sette Dolori in San Marcello,1695-04-17,ACSP; Bombelli; Briccolani,yes,AUTO,
141,213,Italia,Spoleto,Madonna di Loreto,2-3-1696,Capitolo,sì,1,yes,,santa-maria-lauretana-nella-chiesa-de-chierici-r,Spoleto,Santa Maria Lauretana nella Chiesa de Chierici Regolari di S. Paolo di Spoleto,1696-03-02,Briccolani,yes,,
142,178,Italia,Macerata,Madonna delle Vergini,21-10-1696,Capitolo,sì,1,yes,,s-maria-delle-vergini-nella-chiesa-de-carmelitan,Macerata,S. Maria delle Vergini nella Chiesa de' Carmelitani di Macerata,1696-10-21,Briccolani,yes,,
143,89,Italia,Roma,Madonna della Salute,6-12-1696,Capitolo,sì,1,yes,,madonna-e-suo-bambino-nella-chiesa-di-s-lorenzo,"Rome, San Lorenzo in Borgo (Scuole Pie)",Madonna e suo Bambino nella Chiesa di S. Lorenzo nelle Scuole Pie di Borgo,1696-12-06,ACSP; Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
144,11,Città del Vaticano,Città del Vaticano,Madonna della Febbre,14-8-1697,Capitolo,sì,2,yes,,madonna-della-febbre-rome-vatican-basilica-sacri,"Rome, Vatican Basilica (sacristy)",Madonna della Febbre,1631-08-27; 1697-08-15,ACSP; Balzamo; Briccolani; Zander/Magister,yes,AUTO,ERR - Frate Anselmo: non la cita.
145,74,Italia,Roma,SS. Nome di Maria,8-9-1703,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-del-nome-di-maria-rome,"Rome, Santissimo Nome di Maria",Santa Maria nella Chiesa del Nome di Maria,1703-09-08; 1903-05-24,ACSP; Bombelli; Briccolani,yes,AUTO,Bombelli: corona alla Madonna e al Bambino.
146,209,Italia,Città di Castello,Madonna di Belvedere,11-11-1703,Capitolo,sì,1,yes,,santa-maria-di-belvedere-citta-di-castello,Città di Castello,Santa Maria di Belvedere,1703-11-11,ACSP; Briccolani,yes,,ERR - Frate Anselmo: riporta come data di incoronazione la data del decreto.
147,162,Italia,Calizzano,Madonna delle Grazie,#-#-1703,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita. Frate Anselmo: non la cita.
148,151,Italia,Tolfa,Madonna di Cibona,1-6-1704,Capitolo,sì,1,yes,,santa-maria-di-cibbona-vicino-alla-tolfa-cibona,"Cibona / Monte Urbano (Eremo di Cibona, territory of Tolfa)",Santa Maria di Cibbona vicino alla Tolfa,1704-06-01,ACSP; Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 6 marzo 1704.
149,208,Italia,Siena,Santa Maria del Presepe,7-6-1704,Capitolo,sì,1,yes,,santa-maria-del-presepe-delle-monache-di-tutti-i,Siena,Santa Maria del Presepe delle Monache di tutti i Santi di Siena,1704-06-07,ACSP; Briccolani,yes,,ERR - Frate Anselmo: riporta come data di incoronazione 6 marzo 1704.
150,215,Italia,Orvieto,Madonna di San Brizio,8-6-1704,Capitolo,sì,1,yes,,madonna-di-san-brizio-orvieto,Orvieto,Madonna di San Brizio,1704-06-08,ACSP; Balzamo; Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 7 marzo 1705.
151,26,Italia,Bologna,Madonna del Carmine,10-8-1704,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Briccolani: non la cita. Frate Anselmo: non la cita.
152,196,Italia,San Giovanni Valdarno,Santa Maria delle Grazie,8-9-1704,Capitolo,sì,1,yes,,madonna-delle-grazie-della-terra-di-s-giovanni-v,San Giovanni (Valdarno),Madonna delle Grazie della Terra di S. Giovanni (Valdarno),1704-09-08,ACSP; Briccolani,yes,,"ERR - Frate Anselmo: data l'incoronazione 9 marzo 1705. Bonci: essendo la Madonna raccontata nel suo libro, corregge la data fornita da frate Anselmo."
153,188,Italia,Otranto,Madonna delle Grazie,7-3-1705,Capitolo,sì,1,yes,,simulacro-miracoloso-della-ss-ma-vergine-della-c,Otranto,Simulacro miracoloso della SS.ma Vergine della Cattedrale d'Otranto (eletta Padrona sotto il titolo della Natività),1705-03-07,ACSP; Briccolani; Zander/Magister,yes,,ERR - Briccolani: data l'incoronazione anno 1704.
154,28,Italia,Bertinoro,Santa Maria del Lago,9-8-1705,Capitolo,sì,1,yes,,santa-maria-del-lago-bertinoro,Bertinoro,Santa Maria del Lago,1705-08-09,ACSP; Briccolani,yes,,ERR - Briccolani: data l'incoronazione anno 1704.
155,204,Italia,Montepulciano,Madonna di San Martino,6-11-1707,Capitolo,sì,1,yes,,madonna-di-san-martino-b-ma-vergine-detta-di-s-m,Montepulciano,Madonna di San Martino (B.ma Vergine detta di S. Martino),1707-11-06,ACSP; Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 11 marzo 1707.
156,33,Italia,Pennabilli,Santa Maria delle Grazie,15-8-1708,Capitolo,sì,1,yes,,santa-maria-nella-chiesa-di-s-cristofaro-della-p,Penna (Penna e Billi / Pennabilli),Santa Maria nella Chiesa di S. Cristofaro della Penna de' Billi,1708-08-15,ACSP; Briccolani,yes,,ERR - Frate Anselmo: data l'incoronazione 17 marzo 1708.
157,184,Italia,Carrù,Santa Maria dei Ronchi,21-9-1709,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"Briccolani: non la cita. ERR - Frate Anselmo: cita l'incoronazione, ma non esiste incoronazione."
158,216,Italia,Verona,Santa Maria della Ghiaia,3-11-1709,Capitolo,sì,1,yes,,beata-vergine-della-giara-madonna-di-loreto-dei,Verona,"Beata Vergine della Giara (Madonna di Loreto) dei PP. Teatini, Verona",1709-11-10,ACSP; Briccolani,yes,,
